category,oem,part_number,DWPD,form_factor,capacity,mfr_part_number,part_description,interface,part_specification,part_url,store
ssd,Hitachi,VK000960GXAWL,1,"2.5""",960 GB,Tx-Sxx-P18424-B21,960GB SATA RI SFF MV SSD,6 Gbps,"{'Model': ['960GB SATA RI SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['4400 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000960GXAWL'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P18424-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52731&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SATA%20RI%20SFF%20MV%20SSD,VMware
ssd,Hitachi,MK001920GXAWR,5,"2.5""",1920 GB,Tx-Sxx-P18436-B21,1.92TB SATA MU SFF MV SSD,6 Gbps,"{'Model': ['1.92TB SATA MU SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['17600 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [5], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK001920GXAWR'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P18436-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52738&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20SATA%20MU%20SFF%20MV%20SSD,VMware
ssd,Hitachi,MK003840GXAWT,1,"2.5""",3840 GB,Tx-Sxx-P18438-B21,3.84TB SATA MU SFF MV SSD,6 Gbps,"{'Model': ['3.84TB SATA MU SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['17600 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK003840GXAWT'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P18438-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52739&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20MU%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK003840GXAWP,1,"2.5""",3840 GB,Tx-Sxx-P40500-B21,3.84TB SATA RI SFF MV SSD,6 Gbps,"{'Model': ['3.84TB SATA RI SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['8410 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK003840GXAWP'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P40500-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52744&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20RI%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK000480GWTHA,1,"2.5""",480 GB,Tx-Sxx-P40497-B21,480GB SATA RI SFF MV SSD,6 Gbps,"{'Model': ['480GB SATA RI SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['427 TBW'], 'Performance Class': ['Class C: 10,000-19,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000480GWTHA'], 'Series': ['SE4011'], 'Part Number': ['Tx-Sxx-P40497-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52740&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20RI%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK000960GWTHB,1,"2.5""",960 GB,Tx-Sxx-P40498-B21,960GB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['960GB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['1400 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000960GWTHB'], 'Series': ['SE4011'], 'Part Number': ['Tx-Sxx-P40498-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52741&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,MK000480GWXFF,3,"2.5""",480 GB,Tx-Sxx-P40502-B21,480GB SATA MU SFF MV SSD,6 Gbps,"{'Model': ['480GB SATA MU SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['5956 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK000480GWXFF'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P40502-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52745&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20MU%20SFF%20MV%20SSD,VMware
ssd,Hitachi,MK001920GWXFK,3,"2.5""",1920 GB,Tx-Sxx-P40504-B21,1.92TB SATA MU SFF BC MV SSD,6 Gbps,"{'Model': ['1.92TB SATA MU SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['10722 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK001920GWXFK'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P40504-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52747&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20SATA%20MU%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,MK000960GWXFH,3,"2.5""",960 GB,Tx-Sxx-P40503-B21,960GB SATA MU SFF BC MV SSD,6 Gbps,"{'Model': ['960GB SATA MU SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['6657 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK000960GWXFH'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P40503-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52746&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SATA%20MU%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,MK003840GWXFL,3,"2.5""",3840 GB,Tx-Sxx-P40505-B21,3.84TB SATA MU SFF BC MV SSD,6 Gbps,"{'Model': ['3.84TB SATA MU SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['24528 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK003840GWXFL'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P40505-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52748&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20MU%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,VK001920GWTHC,3,"2.5""",1920 GB,Tx-Sxx-P40499-B21,1.92TB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['1.92TB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['2395 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK001920GWTHC'], 'Series': ['SE4011'], 'Part Number': ['Tx-Sxx-P40499-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52760&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,MK000480GXAWF,1,"2.5""",480 GB,Tx-Sxx-P18432-B21,480GB SATA MU SFF MV SSD,6 Gbps,"{'Model': ['480GB SATA MU SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['4400 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK000480GXAWF'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P18432-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52759&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20MU%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK000240GXAWE,1,"2.5""",240 GB,Tx-Sxx-P18420-B21,240GB SATA RI SFF MV SSD,6 Gbps,"{'Model': ['240GB SATA RI SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['HPE'], 'Endurance': ['650 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['240 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000240GXAWE'], 'Series': ['5300'], 'Part Number': ['Tx-Sxx-P18420-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52758&persona=live&column=partnerName&order=asc&redirectFrom=240GB%20SATA%20RI%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK000960GZCNF,1,"2.5""",960 GB,Tx-Sxx-P18424-B21,960GB SASTA RI SFF SC MV SSD,6 Gbps,"{'Model': ['960GB SASTA RI SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['1903 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000960GZCNF'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P18424-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52810&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SASTA%20RI%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,VK000480GWTHA,1,"2.5""",480 GB,Tx-Sxx-P18422-B21,480G SATA RI SFF MV SSD,6 Gbps,"{'Model': ['480G SATA RI SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['427 TBW'], 'Performance Class': ['Class C: 10,000-19,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000480GWTHA'], 'Series': ['SE4011'], 'Part Number': ['Tx-Sxx-P18422-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52809&persona=live&column=partnerName&order=asc&redirectFrom=480G%20SATA%20RI%20SFF%20MV%20SSD,VMware
ssd,Hitachi,VK000480GZCNE,1,"2.5""",480 GB,Tx-Sxx-P18422-B21,480GB SATA RI SFF SC MV SSD,6 Gbps,"{'Model': ['480GB SATA RI SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['940 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000480GZCNE'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P18422-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52808&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20RI%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,VK000480GZCNE,1,"2.5""",480 GB,Tx-Sxx-P40497-B21,480GB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['480GB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['940 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000480GZCNE'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P40497-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52819&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,MO006400PXDCE,3,"2.5""",6400 GB,"Tx-Sxx-P49056-B21, Tx-Sxx-P49057-B21",6.4TB SAS MU SFF PM6 SSD,12 Gbps,"{'Model': ['6.4TB SAS MU SFF PM6 SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SAS'], 'Vendor Id': ['HPE'], 'Endurance': ['35040 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['BiCS'], 'DWPD': [3], 'Interface Speed': ['12 Gbps'], 'Capacity': ['6400 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MO006400PXDCE'], 'Series': ['PM6'], 'Part Number': ['Tx-Sxx-P49056-B21, Tx-Sxx-P49057-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=51321&persona=live&column=partnerName&order=asc&redirectFrom=6.4TB%20SAS%20MU%20SFF%20PM6%20SSD,VMware
ssd,Hitachi,MK003840GWXFL,3,"2.5""",3840 GB,Tx-Sxx-P18438-B21,3.84TB SATA MU SFF SC MV SSD,6 Gbps,"{'Model': ['3.84TB SATA MU SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['17600 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK003840GWXFL'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P18438-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52818&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20MU%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,VK003840GWTHD,1,"2.5""",3840 GB,Tx-Sxx-P18428-B21,3.84TB SATA RI SFF SC MV SSD,6 Gbps,"{'Model': ['3.84TB SATA RI SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['3422 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK003840GWTHD'], 'Series': ['SE4011'], 'Part Number': ['Tx-Sxx-P18428-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52814&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20RI%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,MK001920GWXFK,3,"2.5""",1920 GB,Tx-Sxx-P18436-B21,1.92TB SATA MU SFF SC MV SSD,6 Gbps,"{'Model': ['1.92TB SATA MU SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['10000 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK001920GWXFK'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P18436-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52817&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20SATA%20MU%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,MK000960GWXFH,3,"2.5""",960 GB,Tx-Sxx-P18434-B21,960GB SATA MU SFF MV SSD,6 Gbps,"{'Model': ['960GB SATA MU SFF MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['6000 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK000960GWXFH'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P18434-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52816&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SATA%20MU%20SFF%20MV%20SSD,VMware
ssd,Hitachi,MK000480GWXFF,3,"2.5""",480 GB,Tx-Sxx-P18432-B21,480GB SATA MU SFF SC MV SSD,6 Gbps,"{'Model': ['480GB SATA MU SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['3000 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK000480GWXFF'], 'Series': ['SE5031'], 'Part Number': ['Tx-Sxx-P18432-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52815&persona=live&column=partnerName&order=asc&redirectFrom=480GB%20SATA%20MU%20SFF%20SC%20MV%20SSD,VMware
ssd,Hitachi,MK003840GZXRV,3,"2.5""",3840 GB,Tx-Sxx-P40505-B21,3.84TB SATA MU SFF  MV SSD,6 Gbps,"{'Model': ['3.84TB SATA MU SFF  MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA '], 'Endurance': ['21024 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['MLC'], 'DWPD': [3], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MK003840GZXRV'], 'Series': ['PM897'], 'Part Number': ['Tx-Sxx-P40505-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52823&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20MU%20SFF%20%20MV%20SSD,VMware
ssd,Hitachi,VK003840GZCNK,1,"2.5""",3840 GB,Tx-Sxx-P40500-B21,3.84TB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['3.84TB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['7612 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK003840GZCNK'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P40500-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52822&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,VK000960GZCNF,1,"2.5""",960 GB,Tx-Sxx-P40498-B21,960GB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['960GB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['1903 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK000960GZCNF'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P40498-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52820&persona=live&column=partnerName&order=asc&redirectFrom=960GB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,VK001920GZCNH,1,"2.5""",1920 GB,Tx-Sxx-P40499-B21,1.92TB SATA RI SFF BC MV SSD,6 Gbps,"{'Model': ['1.92TB SATA RI SFF BC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['3798 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK001920GZCNH'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P40499-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52821&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20SATA%20RI%20SFF%20BC%20MV%20SSD,VMware
ssd,Hitachi,VO001920KYDMT   ,1,"2.5"" (U.3)",1920 GB,Tx-Sxx-P50216-B21,1.92TB NVMe Perf RI PM1733a SSD,Gen4 x4,"{'Model': ['1.92TB NVMe Perf RI PM1733a SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['3504 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['Gen4 x4'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5"" (U.3)'], 'VID': ['144d'], 'DID': ['a825'], 'SVID': ['1590'], 'SSID': ['03a9'], 'Product Id': ['VO001920KYDMT   '], 'Series': ['PM1733a'], 'Part Number': ['Tx-Sxx-P50216-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=58127&persona=live&column=partnerName&order=asc&redirectFrom=1.92TB%20NVMe%20Perf%20RI%20PM1733a%20SSD,VMware
ssd,Hitachi,VO003840JWZJK,3,"2.5""",3840 GB,TQ-Sxx-P19907-B21,3.84TB SAS RI SFF SC SSD,12 Gbps,"{'Model': ['3.84TB SAS RI SFF SC SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SAS'], 'Vendor Id': ['HP'], 'Endurance': ['7008 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['3D TLC'], 'DWPD': [3], 'Interface Speed': ['12 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VO003840JWZJK'], 'Series': ['PM1643a'], 'Part Number': ['TQ-Sxx-P19907-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=47983&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SAS%20RI%20SFF%20SC%20SSD,VMware
ssd,Hitachi,VK003840GZCNK,1,"2.5""",3840 GB,Tx-Sxx-P18428-B21,3.84TB SATA RI SFF SC MV SSD,6 Gbps,"{'Model': ['3.84TB SATA RI SFF SC MV SSD'], 'Partner Name': ['Hitachi'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['7612 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['eTLC'], 'DWPD': [1], 'Interface Speed': ['6 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['VK003840GZCNK'], 'Series': ['SE5110'], 'Part Number': ['Tx-Sxx-P18428-B21']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52813&persona=live&column=partnerName&order=asc&redirectFrom=3.84TB%20SATA%20RI%20SFF%20SC%20MV%20SSD,VMware
